,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT
8116,NOP2018-01-26,25.0,8.0,16.0,4.0,8.0,0.5,5.0,9.0,2.0,10.0,12.0,5.0,5.0,2.0,0.0,0.0,7.0,7.0,0.5555555555555556,0.5
8117,NYK2018-01-26,26.0,11.0,23.0,2.0,4.0,0.5,2.0,2.0,4.0,13.0,17.0,7.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,0.4782608695652174
8118,PHI2018-01-26,16.0,5.0,14.0,0.0,2.0,0.0,6.0,8.0,5.0,6.0,11.0,3.0,6.0,0.0,1.0,1.0,3.0,6.0,0.75,0.3571428571428571
8119,PHX2018-01-26,18.0,7.0,24.0,2.0,10.0,0.2,2.0,5.0,4.0,7.0,11.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,0.4,0.2916666666666667
8120,POR2018-01-26,32.0,10.0,15.0,4.0,6.0,0.6666666666666666,8.0,11.0,3.0,8.0,11.0,6.0,4.0,1.0,1.0,0.0,7.0,7.0,0.7272727272727273,0.6666666666666666
8121,SAS2018-01-26,17.0,7.0,17.0,1.0,7.0,0.1428571428571428,2.0,2.0,2.0,5.0,7.0,4.0,3.0,4.0,1.0,1.0,6.0,3.0,1.0,0.4117647058823529
8122,TOR2018-01-26,24.0,8.0,22.0,3.0,7.0,0.4285714285714285,5.0,6.0,5.0,9.0,14.0,5.0,4.0,4.0,3.0,0.0,5.0,5.0,0.8333333333333334,0.3636363636363636
8123,UTA2018-01-26,22.0,7.0,20.0,4.0,7.0,0.5714285714285714,4.0,4.0,3.0,8.0,11.0,5.0,4.0,2.0,0.0,3.0,5.0,5.0,1.0,0.35
8124,ATL2018-01-27,33.0,12.0,21.0,5.0,11.0,0.4545454545454545,4.0,5.0,2.0,4.0,6.0,9.0,3.0,0.0,0.0,2.0,2.0,3.0,0.8,0.5714285714285714
8125,BOS2018-01-27,32.0,12.0,25.0,4.0,7.0,0.5714285714285714,4.0,6.0,3.0,7.0,10.0,5.0,3.0,3.0,0.0,4.0,10.0,5.0,0.6666666666666666,0.48
8126,BKN2018-01-27,32.0,13.0,28.0,3.0,7.0,0.4285714285714285,3.0,3.0,8.0,7.0,15.0,5.0,1.0,1.0,0.0,5.0,6.0,3.0,1.0,0.4642857142857143
8127,CHA2018-01-27,13.0,4.0,20.0,2.0,11.0,0.1818181818181818,3.0,4.0,4.0,8.0,12.0,3.0,5.0,1.0,1.0,3.0,4.0,4.0,0.75,0.2
8128,DAL2018-01-27,15.0,5.0,20.0,2.0,10.0,0.2,3.0,7.0,4.0,7.0,11.0,2.0,4.0,0.0,1.0,2.0,5.0,9.0,0.4285714285714285,0.25
8129,DEN2018-01-27,25.0,9.0,18.0,3.0,8.0,0.375,4.0,7.0,3.0,12.0,15.0,6.0,5.0,3.0,2.0,1.0,9.0,5.0,0.5714285714285714,0.5
8130,DET2018-01-27,27.0,10.0,23.0,3.0,10.0,0.3,4.0,4.0,4.0,9.0,13.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,0.4347826086956521
8131,GSW2018-01-27,29.0,7.0,14.0,1.0,3.0,0.3333333333333333,14.0,16.0,0.0,7.0,7.0,4.0,5.0,2.0,4.0,0.0,5.0,10.0,0.875,0.5
8132,IND2018-01-27,30.0,14.0,20.0,1.0,4.0,0.25,1.0,3.0,2.0,8.0,10.0,7.0,1.0,2.0,0.0,1.0,6.0,5.0,0.3333333333333333,0.7
8133,MIA2018-01-27,24.0,9.0,17.0,3.0,8.0,0.375,3.0,5.0,0.0,10.0,10.0,6.0,3.0,3.0,3.0,1.0,4.0,4.0,0.6,0.5294117647058824
8134,MIN2018-01-27,33.0,10.0,19.0,2.0,7.0,0.2857142857142857,11.0,11.0,2.0,7.0,9.0,6.0,1.0,0.0,5.0,0.0,3.0,6.0,1.0,0.5263157894736842
8135,OKC2018-01-27,23.0,8.0,23.0,5.0,13.0,0.3846153846153846,2.0,2.0,4.0,7.0,11.0,6.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.3478260869565217
8136,ORL2018-01-27,20.0,6.0,14.0,1.0,7.0,0.1428571428571428,7.0,10.0,2.0,4.0,6.0,2.0,4.0,1.0,1.0,0.0,5.0,6.0,0.7,0.4285714285714285
8137,WAS2018-01-27,37.0,16.0,23.0,4.0,7.0,0.5714285714285714,1.0,1.0,3.0,5.0,8.0,12.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,0.6956521739130435
8138,CHI2018-01-28,24.0,8.0,18.0,0.0,3.0,0.0,8.0,10.0,3.0,5.0,8.0,3.0,3.0,2.0,0.0,2.0,7.0,7.0,0.8,0.4444444444444444
8139,CLE2018-01-28,31.0,10.0,17.0,4.0,10.0,0.4,7.0,8.0,0.0,12.0,12.0,6.0,3.0,1.0,3.0,1.0,2.0,6.0,0.875,0.5882352941176471
8140,DET2018-01-28,17.0,7.0,24.0,1.0,5.0,0.2,2.0,2.0,2.0,7.0,9.0,5.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,0.2916666666666667
8141,HOU2018-01-28,21.0,5.0,15.0,3.0,10.0,0.3,8.0,12.0,1.0,9.0,10.0,3.0,3.0,1.0,1.0,1.0,5.0,7.0,0.6666666666666666,0.3333333333333333
8142,LAC2018-01-28,32.0,11.0,21.0,3.0,7.0,0.4285714285714285,7.0,10.0,2.0,10.0,12.0,6.0,2.0,0.0,3.0,2.0,10.0,6.0,0.7,0.5238095238095238
8143,LAL2018-01-28,34.0,15.0,25.0,2.0,9.0,0.2222222222222222,2.0,2.0,4.0,7.0,11.0,9.0,4.0,3.0,1.0,0.0,5.0,2.0,1.0,0.6
8144,MIL2018-01-28,24.0,9.0,14.0,3.0,5.0,0.6,3.0,10.0,2.0,7.0,9.0,6.0,6.0,1.0,2.0,0.0,7.0,7.0,0.3,0.6428571428571429
8145,NOP2018-01-28,26.0,8.0,21.0,1.0,7.0,0.1428571428571428,9.0,13.0,3.0,10.0,13.0,3.0,3.0,1.0,2.0,3.0,6.0,10.0,0.6923076923076923,0.3809523809523809
8146,OKC2018-01-28,30.0,12.0,21.0,2.0,9.0,0.2222222222222222,4.0,6.0,6.0,5.0,11.0,5.0,5.0,2.0,1.0,1.0,2.0,5.0,0.6666666666666666,0.5714285714285714
8147,PHI2018-01-28,29.0,11.0,20.0,3.0,9.0,0.3333333333333333,4.0,5.0,3.0,4.0,7.0,6.0,3.0,3.0,1.0,1.0,5.0,2.0,0.8,0.55
8148,PHX2018-01-28,25.0,9.0,20.0,3.0,10.0,0.3,4.0,5.0,0.0,8.0,8.0,3.0,1.0,0.0,1.0,1.0,7.0,5.0,0.8,0.45
8149,SAC2018-01-28,29.0,9.0,23.0,7.0,12.0,0.5833333333333334,4.0,4.0,2.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,0.391304347826087
8150,SAS2018-01-28,34.0,13.0,22.0,3.0,8.0,0.375,5.0,7.0,4.0,11.0,15.0,11.0,2.0,0.0,0.0,0.0,4.0,6.0,0.7142857142857143,0.5909090909090909
8151,TOR2018-01-28,32.0,12.0,20.0,5.0,8.0,0.625,3.0,4.0,1.0,6.0,7.0,7.0,4.0,1.0,0.0,1.0,2.0,5.0,0.75,0.6
8152,ATL2018-01-29,29.0,10.0,19.0,3.0,7.0,0.4285714285714285,6.0,8.0,0.0,9.0,9.0,6.0,2.0,2.0,2.0,1.0,5.0,6.0,0.75,0.5263157894736842
8153,BOS2018-01-29,31.0,12.0,21.0,5.0,10.0,0.5,2.0,2.0,3.0,8.0,11.0,8.0,3.0,0.0,0.0,1.0,5.0,2.0,1.0,0.5714285714285714
8154,CHA2018-01-29,18.0,8.0,21.0,1.0,8.0,0.125,1.0,4.0,4.0,6.0,10.0,4.0,4.0,2.0,1.0,0.0,5.0,4.0,0.25,0.3809523809523809
8155,DAL2018-01-29,27.0,8.0,21.0,3.0,11.0,0.2727272727272727,8.0,10.0,2.0,6.0,8.0,6.0,1.0,3.0,0.0,2.0,8.0,8.0,0.8,0.3809523809523809
8156,DEN2018-01-29,28.0,11.0,22.0,2.0,8.0,0.25,4.0,7.0,3.0,4.0,7.0,9.0,0.0,1.0,1.0,0.0,2.0,5.0,0.5714285714285714,0.5
8157,IND2018-01-29,24.0,11.0,22.0,1.0,5.0,0.2,1.0,1.0,4.0,8.0,12.0,8.0,4.0,2.0,0.0,1.0,4.0,5.0,1.0,0.5
8158,MEM2018-01-29,30.0,11.0,18.0,5.0,8.0,0.625,3.0,4.0,1.0,2.0,3.0,6.0,5.0,1.0,1.0,0.0,10.0,7.0,0.75,0.6111111111111112
8159,MIA2018-01-29,20.0,5.0,13.0,2.0,7.0,0.2857142857142857,8.0,10.0,3.0,8.0,11.0,4.0,7.0,1.0,2.0,0.0,8.0,8.0,0.8,0.3846153846153846
8160,MIL2018-01-29,24.0,8.0,23.0,4.0,10.0,0.4,4.0,4.0,4.0,8.0,12.0,5.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,0.3478260869565217
8161,MIN2018-01-29,21.0,8.0,21.0,3.0,7.0,0.4285714285714285,2.0,3.0,4.0,10.0,14.0,4.0,4.0,2.0,1.0,2.0,6.0,5.0,0.6666666666666666,0.3809523809523809
8162,PHI2018-01-29,20.0,9.0,17.0,1.0,6.0,0.1666666666666666,1.0,3.0,1.0,11.0,12.0,4.0,4.0,0.0,0.0,1.0,2.0,4.0,0.3333333333333333,0.5294117647058824
8163,PHX2018-01-29,35.0,12.0,17.0,1.0,4.0,0.25,10.0,13.0,3.0,7.0,10.0,5.0,5.0,2.0,0.0,1.0,7.0,10.0,0.7692307692307693,0.7058823529411765
8164,BKN2018-01-30,26.0,9.0,21.0,1.0,9.0,0.1111111111111111,7.0,7.0,1.0,13.0,14.0,1.0,5.0,2.0,1.0,2.0,5.0,5.0,1.0,0.4285714285714285
8165,CLE2018-01-30,30.0,7.0,16.0,5.0,11.0,0.4545454545454545,11.0,11.0,0.0,7.0,7.0,7.0,5.0,0.0,2.0,0.0,8.0,7.0,1.0,0.4375
8166,DEN2018-01-30,23.0,10.0,20.0,1.0,3.0,0.3333333333333333,2.0,2.0,0.0,9.0,9.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.5
8167,DET2018-01-30,36.0,12.0,23.0,4.0,9.0,0.4444444444444444,8.0,11.0,1.0,9.0,10.0,8.0,2.0,5.0,0.0,2.0,7.0,8.0,0.7272727272727273,0.5217391304347826
8168,GSW2018-01-30,14.0,6.0,16.0,0.0,3.0,0.0,2.0,4.0,0.0,7.0,7.0,4.0,7.0,3.0,1.0,1.0,4.0,5.0,0.5,0.375
8169,HOU2018-01-30,24.0,8.0,18.0,3.0,8.0,0.375,5.0,7.0,3.0,7.0,10.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,0.7142857142857143,0.4444444444444444
8170,LAC2018-01-30,29.0,10.0,17.0,0.0,6.0,0.0,9.0,11.0,1.0,12.0,13.0,5.0,3.0,1.0,0.0,1.0,2.0,6.0,0.8181818181818182,0.5882352941176471
8171,MIN2018-01-30,24.0,9.0,20.0,3.0,6.0,0.5,3.0,7.0,2.0,6.0,8.0,6.0,2.0,0.0,0.0,1.0,7.0,5.0,0.4285714285714285,0.45
8172,NOP2018-01-30,18.0,6.0,17.0,1.0,6.0,0.1666666666666666,5.0,6.0,0.0,7.0,7.0,3.0,3.0,1.0,4.0,0.0,4.0,7.0,0.8333333333333334,0.3529411764705882
8173,NYK2018-01-30,25.0,9.0,23.0,3.0,6.0,0.5,4.0,7.0,3.0,9.0,12.0,6.0,3.0,2.0,2.0,1.0,5.0,5.0,0.5714285714285714,0.391304347826087
8174,OKC2018-01-30,20.0,7.0,22.0,2.0,10.0,0.2,4.0,4.0,3.0,9.0,12.0,3.0,5.0,2.0,1.0,2.0,7.0,4.0,1.0,0.3181818181818182
8175,ORL2018-01-30,19.0,7.0,16.0,2.0,7.0,0.2857142857142857,3.0,3.0,1.0,7.0,8.0,5.0,3.0,0.0,2.0,1.0,6.0,6.0,1.0,0.4375
8176,POR2018-01-30,18.0,7.0,26.0,1.0,7.0,0.1428571428571428,3.0,3.0,6.0,6.0,12.0,4.0,3.0,3.0,1.0,0.0,6.0,2.0,1.0,0.2692307692307692
8177,SAC2018-01-30,24.0,10.0,21.0,1.0,3.0,0.3333333333333333,3.0,3.0,2.0,11.0,13.0,6.0,4.0,1.0,0.0,4.0,7.0,4.0,1.0,0.4761904761904761
8178,SAS2018-01-30,26.0,12.0,23.0,2.0,8.0,0.25,0.0,0.0,2.0,8.0,10.0,7.0,2.0,1.0,2.0,1.0,4.0,4.0,,0.5217391304347826
8179,TOR2018-01-30,31.0,9.0,20.0,1.0,6.0,0.1666666666666666,12.0,13.0,4.0,10.0,14.0,5.0,1.0,1.0,1.0,0.0,5.0,7.0,0.9230769230769232,0.45
8180,UTA2018-01-30,26.0,11.0,21.0,2.0,6.0,0.3333333333333333,2.0,2.0,3.0,11.0,14.0,5.0,4.0,6.0,1.0,1.0,5.0,4.0,1.0,0.5238095238095238
8181,WAS2018-01-30,27.0,8.0,17.0,1.0,5.0,0.2,10.0,10.0,0.0,10.0,10.0,5.0,3.0,2.0,2.0,1.0,4.0,7.0,1.0,0.4705882352941176
8182,ATL2018-01-31,26.0,8.0,16.0,1.0,6.0,0.1666666666666666,9.0,10.0,1.0,11.0,12.0,4.0,2.0,0.0,1.0,0.0,5.0,6.0,0.9,0.5
8183,BOS2018-01-31,22.0,9.0,17.0,3.0,7.0,0.4285714285714285,1.0,2.0,0.0,17.0,17.0,6.0,4.0,2.0,2.0,0.0,6.0,1.0,0.5,0.5294117647058824
8184,BKN2018-01-31,25.0,6.0,16.0,3.0,11.0,0.2727272727272727,10.0,11.0,1.0,9.0,10.0,6.0,3.0,1.0,3.0,1.0,6.0,7.0,0.9090909090909092,0.375
8185,CHA2018-01-31,26.0,10.0,23.0,4.0,9.0,0.4444444444444444,2.0,4.0,2.0,6.0,8.0,9.0,0.0,1.0,0.0,1.0,6.0,5.0,0.5,0.4347826086956521
8186,CHI2018-01-31,33.0,13.0,24.0,4.0,6.0,0.6666666666666666,3.0,6.0,3.0,7.0,10.0,8.0,1.0,2.0,0.0,0.0,3.0,5.0,0.5,0.5416666666666666
8187,CLE2018-01-31,19.0,5.0,17.0,2.0,11.0,0.1818181818181818,7.0,9.0,2.0,9.0,11.0,4.0,5.0,2.0,2.0,1.0,2.0,7.0,0.7777777777777778,0.2941176470588235
8188,DAL2018-01-31,27.0,10.0,25.0,3.0,10.0,0.3,4.0,5.0,4.0,7.0,11.0,6.0,1.0,4.0,1.0,2.0,5.0,8.0,0.8,0.4
8189,IND2018-01-31,21.0,6.0,13.0,0.0,4.0,0.0,9.0,12.0,2.0,8.0,10.0,2.0,4.0,2.0,1.0,0.0,6.0,6.0,0.75,0.4615384615384615
8190,LAL2018-01-31,24.0,9.0,19.0,2.0,6.0,0.3333333333333333,4.0,5.0,2.0,7.0,9.0,6.0,2.0,1.0,0.0,1.0,4.0,5.0,0.8,0.4736842105263157
8191,MEM2018-01-31,26.0,10.0,22.0,4.0,8.0,0.5,2.0,5.0,4.0,5.0,9.0,5.0,2.0,2.0,0.0,1.0,6.0,6.0,0.4,0.4545454545454545
8192,MIA2018-01-31,17.0,8.0,21.0,1.0,6.0,0.1666666666666666,0.0,0.0,2.0,12.0,14.0,3.0,6.0,3.0,1.0,2.0,7.0,2.0,,0.3809523809523809
8193,NYK2018-01-31,8.0,3.0,20.0,0.0,7.0,0.0,2.0,5.0,2.0,7.0,9.0,2.0,3.0,1.0,0.0,2.0,1.0,6.0,0.4,0.15
8194,ORL2018-01-31,26.0,10.0,18.0,4.0,8.0,0.5,2.0,4.0,2.0,7.0,9.0,6.0,4.0,2.0,1.0,0.0,5.0,4.0,0.5,0.5555555555555556
8195,PHI2018-01-31,20.0,6.0,18.0,1.0,5.0,0.2,7.0,8.0,2.0,9.0,11.0,3.0,3.0,1.0,1.0,3.0,7.0,6.0,0.875,0.3333333333333333
8196,PHX2018-01-31,21.0,8.0,17.0,1.0,7.0,0.1428571428571428,4.0,5.0,1.0,6.0,7.0,3.0,6.0,1.0,2.0,1.0,8.0,5.0,0.8,0.4705882352941176
8197,POR2018-01-31,22.0,7.0,16.0,5.0,9.0,0.5555555555555556,3.0,5.0,0.0,10.0,10.0,4.0,6.0,0.0,0.0,0.0,5.0,3.0,0.6,0.4375
8198,DEN2018-02-01,23.0,9.0,20.0,1.0,5.0,0.2,4.0,6.0,1.0,8.0,9.0,5.0,5.0,1.0,2.0,1.0,7.0,6.0,0.6666666666666666,0.45
8199,DET2018-02-01,22.0,7.0,20.0,1.0,8.0,0.125,7.0,9.0,1.0,8.0,9.0,4.0,2.0,3.0,1.0,1.0,6.0,5.0,0.7777777777777778,0.35
8200,HOU2018-02-01,20.0,8.0,19.0,3.0,9.0,0.3333333333333333,1.0,1.0,1.0,7.0,8.0,3.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,0.4210526315789473
8201,MEM2018-02-01,26.0,8.0,21.0,3.0,7.0,0.4285714285714285,7.0,7.0,2.0,12.0,14.0,5.0,4.0,1.0,1.0,1.0,5.0,6.0,1.0,0.3809523809523809
8202,MIL2018-02-01,28.0,8.0,25.0,1.0,10.0,0.1,11.0,16.0,7.0,8.0,15.0,4.0,2.0,0.0,1.0,5.0,6.0,9.0,0.6875,0.32
8203,MIN2018-02-01,29.0,11.0,21.0,2.0,5.0,0.4,5.0,6.0,1.0,9.0,10.0,9.0,3.0,2.0,5.0,1.0,9.0,6.0,0.8333333333333334,0.5238095238095238
8204,OKC2018-02-01,35.0,13.0,21.0,4.0,7.0,0.5714285714285714,5.0,6.0,0.0,9.0,9.0,8.0,2.0,2.0,1.0,2.0,6.0,7.0,0.8333333333333334,0.6190476190476191
8205,SAS2018-02-01,21.0,9.0,23.0,2.0,7.0,0.2857142857142857,1.0,1.0,4.0,9.0,13.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,1.0,0.391304347826087
8206,TOR2018-02-01,32.0,12.0,19.0,2.0,8.0,0.25,6.0,10.0,1.0,4.0,5.0,4.0,6.0,3.0,0.0,0.0,10.0,8.0,0.6,0.631578947368421
8207,WAS2018-02-01,34.0,10.0,18.0,3.0,7.0,0.4285714285714285,11.0,12.0,3.0,8.0,11.0,8.0,6.0,3.0,0.0,0.0,8.0,10.0,0.9166666666666666,0.5555555555555556
8208,ATL2018-02-02,35.0,10.0,17.0,4.0,8.0,0.5,11.0,11.0,0.0,10.0,10.0,8.0,3.0,2.0,3.0,1.0,5.0,7.0,1.0,0.5882352941176471
8209,BOS2018-02-02,25.0,9.0,25.0,3.0,10.0,0.3,4.0,4.0,3.0,7.0,10.0,5.0,3.0,3.0,1.0,3.0,7.0,5.0,1.0,0.36
8210,BKN2018-02-02,14.0,5.0,22.0,1.0,9.0,0.1111111111111111,3.0,4.0,3.0,7.0,10.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,0.75,0.2272727272727272
8211,CHA2018-02-02,37.0,11.0,19.0,3.0,6.0,0.5,12.0,13.0,3.0,6.0,9.0,6.0,4.0,3.0,2.0,0.0,8.0,9.0,0.9230769230769232,0.5789473684210527
8212,GSW2018-02-02,35.0,12.0,17.0,5.0,8.0,0.625,6.0,8.0,0.0,10.0,10.0,6.0,6.0,2.0,1.0,0.0,4.0,6.0,0.75,0.7058823529411765
8213,IND2018-02-02,35.0,11.0,21.0,2.0,7.0,0.2857142857142857,11.0,11.0,2.0,5.0,7.0,3.0,4.0,3.0,0.0,2.0,9.0,8.0,1.0,0.5238095238095238
8214,LAL2018-02-02,17.0,6.0,21.0,3.0,8.0,0.375,2.0,4.0,5.0,13.0,18.0,4.0,5.0,0.0,5.0,3.0,4.0,4.0,0.5,0.2857142857142857
8215,MIA2018-02-02,37.0,12.0,20.0,4.0,8.0,0.5,9.0,14.0,5.0,9.0,14.0,6.0,2.0,1.0,0.0,1.0,5.0,11.0,0.6428571428571429,0.6
8216,MIL2018-02-02,18.0,5.0,13.0,1.0,4.0,0.25,7.0,8.0,1.0,11.0,12.0,2.0,6.0,3.0,3.0,1.0,7.0,5.0,0.875,0.3846153846153846
8217,NOP2018-02-02,24.0,9.0,21.0,4.0,7.0,0.5714285714285714,2.0,3.0,1.0,10.0,11.0,6.0,3.0,4.0,1.0,0.0,5.0,6.0,0.6666666666666666,0.4285714285714285
8218,NYK2018-02-02,16.0,5.0,20.0,2.0,6.0,0.3333333333333333,4.0,6.0,4.0,7.0,11.0,4.0,4.0,4.0,1.0,3.0,5.0,7.0,0.6666666666666666,0.25
8219,OKC2018-02-02,17.0,6.0,24.0,4.0,15.0,0.2666666666666666,1.0,3.0,5.0,10.0,15.0,4.0,5.0,1.0,0.0,1.0,6.0,5.0,0.3333333333333333,0.25
8220,PHI2018-02-02,17.0,8.0,16.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,5.0,5.0,1.0,1.0,0.0,11.0,5.0,0.25,0.5
8221,PHX2018-02-02,24.0,8.0,21.0,2.0,10.0,0.2,6.0,8.0,1.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,6.0,8.0,0.75,0.3809523809523809
8222,POR2018-02-02,25.0,8.0,16.0,1.0,3.0,0.3333333333333333,8.0,14.0,2.0,6.0,8.0,5.0,3.0,2.0,0.0,2.0,2.0,8.0,0.5714285714285714,0.5
8223,SAC2018-02-02,29.0,12.0,24.0,2.0,5.0,0.4,3.0,3.0,2.0,6.0,8.0,4.0,3.0,6.0,0.0,1.0,6.0,4.0,1.0,0.5
8224,TOR2018-02-02,29.0,11.0,22.0,5.0,10.0,0.5,2.0,2.0,4.0,6.0,10.0,6.0,3.0,1.0,2.0,0.0,8.0,2.0,1.0,0.5
8225,UTA2018-02-02,35.0,14.0,20.0,2.0,4.0,0.5,5.0,7.0,3.0,12.0,15.0,5.0,4.0,1.0,2.0,2.0,8.0,6.0,0.7142857142857143,0.7
8226,CHI2018-02-03,22.0,8.0,29.0,2.0,11.0,0.1818181818181818,4.0,4.0,6.0,7.0,13.0,5.0,2.0,1.0,2.0,3.0,7.0,5.0,1.0,0.2758620689655172
8227,CLE2018-02-03,19.0,8.0,20.0,1.0,5.0,0.2,2.0,4.0,0.0,12.0,12.0,5.0,3.0,1.0,0.0,0.0,6.0,4.0,0.5,0.4
8228,DAL2018-02-03,25.0,8.0,18.0,4.0,11.0,0.3636363636363636,5.0,8.0,3.0,15.0,18.0,7.0,5.0,2.0,0.0,1.0,5.0,6.0,0.625,0.4444444444444444
8229,DEN2018-02-03,38.0,10.0,21.0,4.0,8.0,0.5,14.0,14.0,4.0,8.0,12.0,5.0,5.0,1.0,0.0,4.0,4.0,9.0,1.0,0.4761904761904761
8230,DET2018-02-03,35.0,14.0,18.0,4.0,6.0,0.6666666666666666,3.0,4.0,2.0,7.0,9.0,10.0,5.0,1.0,0.0,0.0,3.0,4.0,0.75,0.7777777777777778
8231,GSW2018-02-03,25.0,10.0,18.0,2.0,7.0,0.2857142857142857,3.0,7.0,0.0,4.0,4.0,7.0,3.0,3.0,4.0,0.0,9.0,4.0,0.4285714285714285,0.5555555555555556
8232,HOU2018-02-03,23.0,8.0,23.0,2.0,14.0,0.1428571428571428,5.0,6.0,1.0,13.0,14.0,4.0,3.0,1.0,0.0,0.0,4.0,6.0,0.8333333333333334,0.3478260869565217
8233,IND2018-02-03,24.0,9.0,19.0,2.0,7.0,0.2857142857142857,4.0,4.0,3.0,9.0,12.0,8.0,5.0,6.0,0.0,0.0,5.0,4.0,1.0,0.4736842105263157
8234,LAC2018-02-03,26.0,8.0,17.0,1.0,7.0,0.1428571428571428,9.0,12.0,0.0,13.0,13.0,4.0,4.0,0.0,3.0,2.0,5.0,7.0,0.75,0.4705882352941176
8235,MIA2018-02-03,30.0,12.0,21.0,5.0,12.0,0.4166666666666667,1.0,1.0,2.0,3.0,5.0,10.0,3.0,2.0,0.0,0.0,4.0,3.0,1.0,0.5714285714285714
8236,MIN2018-02-03,23.0,9.0,21.0,2.0,6.0,0.3333333333333333,3.0,4.0,1.0,8.0,9.0,5.0,3.0,3.0,1.0,1.0,3.0,2.0,0.75,0.4285714285714285
8237,NOP2018-02-03,26.0,11.0,26.0,0.0,8.0,0.0,4.0,5.0,5.0,10.0,15.0,7.0,3.0,1.0,1.0,1.0,2.0,3.0,0.8,0.4230769230769231
8238,ORL2018-02-03,29.0,9.0,18.0,2.0,8.0,0.25,9.0,11.0,3.0,6.0,9.0,4.0,4.0,4.0,3.0,1.0,4.0,7.0,0.8181818181818182,0.5
8239,PHI2018-02-03,17.0,6.0,20.0,1.0,10.0,0.1,4.0,5.0,4.0,6.0,10.0,4.0,7.0,2.0,0.0,0.0,4.0,5.0,0.8,0.3
8240,SAC2018-02-03,14.0,5.0,22.0,1.0,10.0,0.1,3.0,4.0,2.0,8.0,10.0,2.0,4.0,4.0,1.0,0.0,6.0,5.0,0.75,0.2272727272727272
8241,SAS2018-02-03,33.0,11.0,24.0,3.0,8.0,0.375,8.0,10.0,4.0,8.0,12.0,4.0,1.0,0.0,3.0,1.0,8.0,7.0,0.8,0.4583333333333333
8242,UTA2018-02-03,33.0,9.0,17.0,5.0,8.0,0.625,10.0,11.0,1.0,9.0,10.0,6.0,3.0,1.0,1.0,3.0,7.0,8.0,0.9090909090909092,0.5294117647058824
8243,WAS2018-02-03,28.0,11.0,22.0,2.0,7.0,0.2857142857142857,4.0,4.0,4.0,4.0,8.0,9.0,4.0,3.0,1.0,3.0,7.0,4.0,1.0,0.5
8244,ATL2018-02-04,30.0,9.0,21.0,6.0,9.0,0.6666666666666666,6.0,10.0,5.0,11.0,16.0,8.0,4.0,0.0,0.0,2.0,5.0,7.0,0.6,0.4285714285714285
8245,BOS2018-02-04,28.0,12.0,22.0,4.0,8.0,0.5,0.0,0.0,3.0,10.0,13.0,8.0,3.0,0.0,1.0,2.0,4.0,6.0,,0.5454545454545454
8246,BKN2018-02-04,22.0,9.0,22.0,3.0,9.0,0.3333333333333333,1.0,1.0,2.0,4.0,6.0,8.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,0.4090909090909091
8247,CHA2018-02-04,29.0,11.0,24.0,4.0,10.0,0.4,3.0,3.0,1.0,10.0,11.0,9.0,2.0,5.0,0.0,1.0,4.0,4.0,1.0,0.4583333333333333
8248,LAL2018-02-04,26.0,10.0,17.0,3.0,5.0,0.6,3.0,6.0,0.0,6.0,6.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,0.5,0.5882352941176471
8249,MEM2018-02-04,12.0,3.0,22.0,0.0,7.0,0.0,6.0,6.0,7.0,7.0,14.0,1.0,4.0,0.0,2.0,3.0,5.0,6.0,1.0,0.1363636363636363
8250,MIL2018-02-04,26.0,11.0,19.0,1.0,6.0,0.1666666666666666,3.0,3.0,3.0,9.0,12.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,0.5789473684210527
8251,NYK2018-02-04,25.0,10.0,25.0,1.0,7.0,0.1428571428571428,4.0,9.0,5.0,6.0,11.0,6.0,1.0,4.0,2.0,0.0,7.0,5.0,0.4444444444444444,0.4
8252,OKC2018-02-04,25.0,9.0,29.0,2.0,10.0,0.2,5.0,6.0,8.0,7.0,15.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,0.8333333333333334,0.3103448275862069
8253,PHX2018-02-04,16.0,7.0,18.0,1.0,6.0,0.1666666666666666,1.0,1.0,0.0,9.0,9.0,4.0,7.0,2.0,1.0,0.0,4.0,4.0,1.0,0.3888888888888889
